Search results for "K"
CITY NAME	3-LETTER CITY CODE	AIRPORT NAME	3-LETTER AIRPORT CODE
Karshi	KSQ	Khanabad	KSQ
Karubaga	KBF	Karubaga	KBF
Karumba	KRB	Karumba	KRB
Karup	KRP	Karup	KRP
Kasaan	KXA	Sea Plane Base	KXA
Kasama	KAA	Kasama	KAA
Kasanombe	KSB	Kasanombe	KSB
Kasenga	KEC	Kasenga	KEC
Kasese	KSE	Kasese	KSE
Kashi	KHG	Kashi	KHG
Kasigluk	KUK	Kasigluk	KUK
Kasikasima	KCB	Tepoe	KCB
Kasongo-Lunda	KGN	Kasongo-Lunda	KGN
Kasos Island	KSJ	Kasos Island	KSJ
Kassala	KSL	Kassala	KSL
Kassel	KSF	Calden	KSF
Kastamonu	KFS	Kastamonu	KFS
Kastoria	KSO	Aristotelis	KSO
Kasungu	KBQ	Kasungu	KBQ
Katanning	KNI	Katanning	KNI
Katherine	KTR	RAAF Tindal	KTR
Kathmandu	KTM	Tribhuvan Intl	KTM
Katiola	KTC	Katiola	KTC
Katiu	KXU	Katiu	KXU
Kato	KTO	Kato	KTO
Katowice	KTW	Pyrzowice	KTW
Katukurunda	KTY	Katukurunda	KTY
Kau	KAZ	Kaubang	KAZ
Kauehi	KHZ	Kauehi	KHZ
Kauhajoki	KHJ	Kauhajoki	KHJ
Kauhava	KAU	Kauhava	KAU
Kaukura	KKR	Kaukura	KKR
Kaunas	KUN	International	KUN
Kavadja	KWD	Kavadja	KWD
Kavala	KVA	Megas Alexandros	KVA
Kavalerovo	KVR	Kavalerovo	KVR
Kavieng	KVG	Kavieng	KVG
Kawito	KWO	Kawito	KWO
Kawthaung	KAW	Kawthaung	KAW
Kayes	KYS	Dag-Dag	KYS
Kazan	KZN	International	KZN
Kebar	KEQ	Kebar	KEQ
Kedougou	KGG	Kedougou	KGG
Keekorok	KEU	Keekorok	KEU
Keetmanshoop	KMP	Keetmanshoop	KMP
Keewaywin	KEW	Keewaywin	KEW
Keglsugl	KEG	Keglsugl	KEG
Kelanoa	KNL	Kelanoa	KNL
Kelle	KEE	Kelle	KEE
Kelsey	KES	Kelsey	KES
Kelso	KLS	SW Washington Regional	KLS
Keluang	KLQ	Keluang	KLQ
Kemerovo	KEJ	Kemerovo	KEJ
Kemi/Tornio	KEM	Kemi/Tornio	KEM
Kempsey	KPS	Kempsey	KPS
Kendari	KDI	Halu Oleo	KDI
Kenema	KEN	Kenema	KEN
Kengtung	KET	Kengtung	KET
Kenieba	KNZ	Kenieba	KNZ
Keningau	KGU	Keningau	KGU
Kenmore	KEH	Kenmore Air Harbor SPB	KEH
Kennett	KNT	Memorial	KNT
Kentland	KKT	Municipal	KKT
Keperveyem	KPW	Keperveyem	KPW
Kepi	KEI	Kepi	KEI
Kerama	KJP	Kerama	KJP
Kerang	KRA	Kerang	KRA
Kerau	KRU	Kerau	KRU
Kerch	KHC	International	KHC
Kerema	KMA	Kerema	KMA
Kericho	KEY	Kericho	KEY
Kerikeri	KKE	Bay of Islands	KKE
Kerinci	KRC	Depati Parbo	KRC
Kerman	KER	Kerman	KER
Kermanshah	KSH	Shahid AshrafiEsfahani	KSH
Kerry	KIR	Kerry	KIR
Kerteh	KTE	Kerteh	KTE
Ketapang	KTG	Rahadi Osman	KTG
Ketchikan	KTN	Metropolitan Area	KTN
Ketchikan	KTN	International	KTN
Ketchikan	KTN	Harbor SPB	WFB
Khabarovsk	KHV	Novy	KHV
Khamis Mushait	KMX	King Khalid AB	KMX
Khamti	KHM	Khamti	KHM
Khandyga	KDY	Teply Klyuch	KDY
Khaneh	KHA	Khaneh	KHA
Khark Island	KHK	Khark Island	KHK
Kharkhorin	KHR	Kharkhorin	KHR
Khartoum	KRT	International	KRT
Khasab	KHS	Khasab	KHS
Kherson	KHE	Kherson	KHE
Khon Kaen	KKC	Khon Kaen	KKC
Khong	KOG	Khong	KOG
Khorramabad	KHD	Khorramabad	KHD
Khost	KHT	Chapman	KHT
Khoy	KHY	Khoy	KHY
Khuzdar	KDD	Khuzdar	KDD
Khwahan	KWH	Khwahan	KWH
Khwai River Lodge	KHW	Khwai River Lodge	KHW
Kibuli	KII	Kibuli	KII
Kichwa Tembo	KTJ	Kichwa Tembo	KTJ
