Search results for "T"
CITY NAME	3-LETTER CITY CODE	AIRPORT NAME	3-LETTER AIRPORT CODE
Tumaco	TCO	La Florida	TCO
Tumbang Samba	TBM	Tumbang Samba	TBM
Tumbes	TBP	Pedro Canga Rodriguez	TBP
Tumbler Ridge	TUX	Tumbler Ridge	TUX
Tumeremo	TMO	Tumeremo	TMO
Tumlingtar	TMI	Tumlingtar	TMI
Tumolbil	TLP	Tumolbil	TLP
Tumut	TUM	Tumut	TUM
Tungsten	TNS	Cantung	TNS
Tunis	TUN	Carthage	TUN
Tununak	TNK	Tununak	TNK
Tupai	TPX	Tupai	TPX
Tupelo	TUP	Regional	TUP
Turaif	TUI	Turaif	TUI
Turbat	TUK	International	TUK
Turbo	TRB	Gonzalo Mejia	TRB
Turin	TRN	Caselle	TRN
Turkey Creek	TKY	Turkey Creek	TKY
Turku	TKU	Turku	TKU
Turpan	TLQ	Jiaohe	TLQ
Turukhansk	THX	Turukhansk	THX
Tuscaloosa	TCL	Regional	TCL
Tuskegee	TGE	Sharpe Field	TGE
Tuticorin	TCR	Tuticorin	TCR
Tuxtla Gutierrez	TGZ	Angel Albino Corzo Int	TGZ
Tuy Hoa	TBB	Dong Tac	TBB
Tuzla	TZL	International	TZL
Twentynine Palms	TNP	Twentynine Palms	TNP
Twin Falls	TWF	Magic Valley Regional	TWF
Twin Hills	TWA	Twin Hills	TWA
Tyler	TYR	Pounds Regional	TYR
Tynda	TYD	Tynda	TYD
Tyonek	TYE	Tyonek	TYE
Tyumen	TJM	Roshchino	TJM
Venice	VCE	Treviso/Sant'Angelo	TSF
York	THV	York	THV

Displaying 534 result(s)
