Search results for "H"
CITY NAME	3-LETTER CITY CODE	AIRPORT NAME	3-LETTER AIRPORT CODE
Higlieg	HGI	Higlieg	HGI
Higuerote	HGE	Higuerote	HGE
Hikueru	HHZ	Hikueru	HHZ
Hill City	HLC	Municipal	HLC
Hillside	HLL	Hillside	HLL
Hilton Head Island	HHH	Hilton Head	HHH
Hingurakgoda	HIM	Minneriya	HIM
Hinthada	HEB	Hinthada	HEB
Hiroshima	HIJ	Hiroshima Airport	HIJ
Hiroshima	HIJ	Hiroshimanishi	HIW
Hisar	HSS	Hisar	HSS
Hluhluwe	HLW	Hluhluwe	HLW
Hobart	HBA	International	HBA
Hobart	HBR	Regional	HBR
Hobbs	HOB	Industrial Airpark	HBB
Hobbs	HOB	Metropolitan Area	HOB
Hobbs	HOB	Lea County Regional	HOB
Hodeidah	HOD	International	HOD
Hoedspruit	HDS	AFB	HDS
Hof	HOQ	Plauen	HOQ
Hofuf	HOF	Al-Ahsa	HOF
Hogatza	HGZ	Hog River	HGZ
Hohenems/Dornbirn	HOH	Airport	HOH
Hohhot	HET	Baita Intl	HET
Hokitika	HKK	Hokitika	HKK
Hola	HOA	Hola	HOA
Holbrook	HBK	Municipal	HBK
Holdrege	HDE	Brewster Field	HDE
Holguin	HOG	Frank Pais Intl	HOG
Holland	HLM	Park Township	HLM
Hollis	HYL	Clark Bay SPB	HYL
Hollister	HLI	Municipal	HLI
Hollywood	HWO	North Perry	HWO
Holmavik	HVK	Holmavik	HVK
Holy Cross	HCR	Holy Cross	HCR
Homalin	HOX	Homalin	HOX
Homer	HOM	Homer	HOM
Homestead	HST	ARB	HST
Hon	HUQ	Hon	HUQ
Hong Kong	HKG	Metropolitan Area	HKG
Hong Kong	HKG	International	HKG
Honiara	HIR	International	HIR
Honinabi	HNN	Honinabi	HNN
Honningsvag	HVG	Valan	HVG
Honolulu	HNL	International	HNL
Hoonah	HNH	Hoonah	HNH
Hooper Bay	HPB	Hooper Bay	HPB
Hopetoun	HTU	Hopetoun	HTU
Hopevale	HPE	Hopevale	HPE
Hopkinsville	HOP	Campbell AAF	HOP
Hoquiam/Aberdeen	HQM	Bowerman	HQM
Horizontina	HRZ	Walter Bundchen	HRZ
Horn Island	HID	Horn Island	HID
Hornafjordur	HFN	Hofn	HFN
Horsham	HSM	Horsham	HSM
Horta	HOR	Horta	HOR
Hoskins	HKN	Hoskins	HKN
Hot Springs	HOT	Memorial Field	HOT
Hot Springs	HSP	Ingalls Field	HSP
Hotan	HTN	Hotan	HTN
Houeisay	HOE	Houeisay	HOE
Houghton Lake	HTL	Roscommon County	HTL
Houlton	HUL	International	HUL
Houma	HUM	Terrebonne	HUM
Houston	HOU	Lone Star Executive	CXO
Houston	HOU	David Wayne Hooks Mem.	DWH
Houston	HOU	Ellington	EFD
Houston	HOU	Metropolitan Area	HOU
Houston	HOU	William P. Hobby	HOU
Houston	HOU	George Bush Intercont.	IAH
Houston	HOU	West Houston	IWS
Houston	HOU	Sugar Land Regional	SGR
Hoy	HOY	Longhope	HOY
Hsinchu	HSZ	Hsinchu	HSZ
Hua Hin	HHQ	Hua Hin	HHQ
Huahine	HUH	Fare	HUH
Huai'an	HIA	Lianshui	HIA
Huaihua	HJJ	Zhijiang	HJJ
Hualien	HUN	Hualien	HUN
Huanuco	HUU	David F. Fernandini	HUU
Huatugou	HTT	Huatugou	HTT
Huatulco	HUX	Bahias de Huatulco Int	HUX
Hubli	HBX	Hubli	HBX
Hudiksvall	HUV	Hudiksvall	HUV
Hudson	HCC	Columbia County	HCC
Hue	HUI	Phu Bai Intl	HUI
Huehuetenango	HUG	Huehuetenango	HUG
Huesca	HSK	Pirineos	HSK
Hughenden	HGD	Hughenden	HGD
Hughes	HUS	Hughes	HUS
Hugo	HUJ	Stan Stamper Municipal	HUJ
Huizhou	HUZ	Huizhou	HUZ
Hukuntsi	HUK	Hukuntsi	HUK
Hultsfred/Vimmerby	HLF	Hultsfred/Vimmerby	HLF
Humacao	HUC	Humacao	HUC
Humaita	HUW	F.Correa da Cruz	HUW
Humberside	HUY	Humberside	HUY
Humbert River	HUB	Humbert River	HUB
Humboldt	HUD	Municipal	HUD
Humera	HUE	Humera	HUE
Huntingburg	HNB	Huntingburg	HNB
Huntington/Ashland KY	HTS	Tri-State	HTS
Huntsville	HSV	Metropolitan Area	HSV
Huntsville	HSV	Intl-Carl T.Jones Fld	HSV
Huntsville	HSV	Redstone AAF	HUA
Huntsville	HTV	Bruce Brothers Rgnl	HTV
Huolinguole	HUO	Huolinhe	HUO
Hurghada	HRG	International	HRG
Huron	HON	Regional	HON
Husavik	HZK	Husavik	HZK
Huslia	HSL	Huslia	HSL
Hutchinson	HUT	Municipal	HUT
Hwange National Park	HWN	Hwange National Park	HWN
Hyannis	HYA	Barnstable Municipal	HYA
Hydaburg	HYG	Sea Plane Base	HYG
Hyderabad	HDD	Hyderabad	HDD
Hyderabad	HYD	Begumpet	BPM
Hyderabad	HYD	Metropolitan Area	HYD
Hyderabad	HYD	Rajiv Gandhi Int'l	HYD
Hyvinkaa	HYV	Hyvinkaa	HYV
Irakleion	HER	Nikos Kazantzakis	HER
Jackson	JAN	Hawkins Field	HKS
Jakarta	JKT	Halim Perdanakusuma	HLP
Jamestown	HLE	Saint Helena	HLE
Jinju	HIN	Sacheon	HIN
