Search results for "F"
CITY NAME	3-LETTER CITY CODE	AIRPORT NAME	3-LETTER AIRPORT CODE
Foula	FOA	Foula	FOA
Foumban	FOM	Nkounja	FOM
Foya	FOY	Foya	FOY
Franca	FRC	Tenente Lund Presetto	FRC
Francisco Beltrao	FBE	Paulo Abdala	FBE
Francistown	FRW	Francistown	FRW
Frankfort	FFT	Capital City	FFT
Frankfurt	FRA	Metropolitan Area	FRA
Frankfurt	FRA	International	FRA
Frankfurt	FRA	Hahn	HHN
Franklin	FKL	Venango Regional	FKL
Franklin	FKN	Municipal-John B. Rose	FKN
Frederick	FDK	Municipal	FDK
Frederick	FDR	Regional	FDR
Freeport	FEP	Albertus	FEP
Freeport	FPO	Grand Bahama Intl	FPO
Freetown	FNA	Metropolitan Area	FNA
Freetown	FNA	Lungi International	FNA
Freetown	FNA	Hastings	HGS
Fregate Island	FRK	Fregate Island	FRK
Freida River	FAQ	Freida River	FAQ
Fremont	FET	Municipal	FET
French Lick	FRH	Municipal	FRH
Fresno	FAT	Metropolitan Area	FAT
Fresno	FAT	Yosemite Intl	FAT
Fresno	FAT	Chandler Executive	FCH
Fria	FIG	Katourou	FIG
Friday Harbor	FRD	Sea Plane Base	FBS
Friday Harbor	FRD	Metropolitan Area	FRD
Friday Harbor	FRD	Airport	FRD
Friedrichshafen	FDH	Friedrichshafen	FDH
Fritzlar	FRZ	Fritzlar	FRZ
Front Royal	FRR	Warren County	FRR
Frutillar	FRT	Frutillar	FRT
Fryeburg	FRY	Eastern Slopes Rgnl	FRY
Fuerstenfeldbruck	FEL	Fuerstenfeldbruck	FEL
Fuerteventura	FUE	Fuerteventura	FUE
Fujairah	FJR	International	FJR
Fukue	FUJ	Goto-Fukue	FUJ
Fukui	FKJ	Fukui	FKJ
Fukuoka	FUK	Fukuoka	FUK
Fukushima	FKS	Fukushima	FKS
Fulleborn	FUB	Fulleborn	FUB
Fullerton	FUL	Municipal	FUL
Fuma	FUM	Fuma	FUM
Funafuti	FUN	International	FUN
Funchal	FNC	Madeira	FNC
Funter Bay	FNR	Sea Plane Base	FNR
Futaleufu	FFU	Futaleufu	FFU
Futuna Island	FTA	Futuna Island	FTA
Futuna Island	FUT	Pointe Vele	FUT
Fuvahmulak Island	FVM	Fuvahmulak Island	FVM
Fuyang	FUG	Xiguan	FUG
Fuyuan	FYJ	Fuyuan	FYJ
Fuyun	FYN	Fuyun	FYN
Fuzhou	FOC	Changle Intl	FOC
Grand Canyon	GCN	Flagstaff Pulliam	FLG
Kalemie	FMI	Kalemie	FMI
Kalispell	FCA	Glacier Park Intl	FCA
Karlsruhe/Baden-Baden	FKB	Baden Airpark	FKB
Kill Devil Hills	FFA	First Flight	FFA
Kinshasa	FIH	Metropolitan Area	FIH
Kinshasa	FIH	N'djili Intl	FIH
Kinshasa	FIH	N'dolo	NLO
Kisangani	FKI	Bangoka Intl	FKI
Lawton/Fort Sill	LAW	Henry Post AAF	FSI
Lubumbashi	FBM	Luano Intl	FBM
Memmingen	FMM	Allgaeu	FMM
Minneapolis/St Paul	MSP	Flying Cloud	FCM
